,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
754,FLK_Sports,"Arsenal | 21 | North Bank ST holder. Shirt number enthusiast. It's NOT just a number. Hip-Hop devotee.
Djoković | Sunderland | Lakers | Dodgers. He/Him",London 🏠 / Manchester 🎓,726,746,50076,0,@Arsenal you think this is funny?? How are you letting a 55 year old Welsh lady violate my mornings like this??? I am beyond pressed,[]
755,God61284517,God is great,India,161,126,55502,5,"#ParthivPatel retirement: Virender Sehwag reveals keeper's funny nickname, leads tributes https://t.co/BniSu6tyF4",['ParthivPatel']
756,OK_Sports_Man,OKC Thunder⚡️; All things OU Sooners related ⭕️🙌🏾,,150,148,6144,0,@RebVinnie @newsmax @bennyjohnson It’s funny how the Trump cult never wants labels put on them... yet they don’t hesitate to label the other side,[]
757,jon_pierson_irl,Old. So fucking old. Cynical. About as left as you can get. Zealous with respect to human rights.,From Manchester-now in Ireland,30,6,315,0,"@GoGreen566 @AOC It’s funny but it used to work in the 1940s to 1970s, before Reagan and Thatcher chummed up to make greed the way to go and, so, impoverish ordinary people who actually care for others, including their families. I don’t recall anyone firing a sports car into space, back then.",[]
758,Coolwednesdays_,I brought back big 10 football,Eastside ,1497,2481,204853,0,Brah that’ll be funny as hell magic never had aids &amp; he had a big ass retirement press conference wit every major news &amp; sports outlet there 😭😭😭😭😭😭,[]
759,aforyohan,for my happiness life,,844,624,54091,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
760,Homerunbot1,"Everything about MLB Baseball, MLB Database SDQL, Daily Fantasy and more....",Scoreboard,217,133,17457,0,"""The Hall of Fame Kept Dick Allen Waiting. He Ran Out of Time."" by Tyler Kepner via NYT https://t.co/RKIyhL9Crd #mlb #mlb #baseball #nba #love #ny #lineup #nfl #dk #fd #usa #homerun #funny #haha #wtf # #vegas #betsystem #bookie #reds #mets #usa #nhl #video #money #fantasy #night","['mlb', 'mlb', 'baseball', 'nba', 'love', 'ny', 'lineup', 'nfl', 'dk', 'fd', 'usa', 'homerun', 'funny', 'haha', 'wtf', 'vegas', 'betsystem', 'bookie', 'reds', 'mets', 'usa', 'nhl', 'video', 'money', 'fantasy', 'night']"
761,jin_beautiful,,,59,49,11526,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
762,iArmyloving,"जय हिंद 🇮🇳 जय श्रीराम
राष्ट्रहित सर्वोपरि
वंदे मातरम्
देशभक्त",,225,267,19444,5,"#ParthivPatel retirement: Virender Sehwag reveals keeper's funny nickname, leads tributes https://t.co/BniSu6tyF4",['ParthivPatel']
763,Scubasteve51,"Steven B. Wilson from Phila, PA.  I write books are available at https://t.co/4rwjfd0Csv. (Native American/Mix!) Film School Guy",,1846,788,27460,0,"@NFL @Chiefs @49ers @LevisStadium @Braves @Indians @NHLBlackhawks Major Sports still have a Native American problem systemic racism, genocide isn't funny, mascots, tomahawk chops, racist chants must go
#changethename #InspireChange https://t.co/PMDusiP2Uo","['changethename', 'InspireChange']"
764,aegyoeobta,"#YOONGI: The one with his eyes open in the world that has its eyes closed, now they make him blind, isn’t it strange?  ••Fan Account••(backup:@sugafuj)(she/her)",,3703,3778,24977,0,i just found the time to watch the BE album review video and seokjin’s timing with the “E...A...SPORTS” has me crying 😂 HES SO FUNNY OH MY GOD I LOVE HIM  https://t.co/huPg9mySg2,[]
765,bts_luv2013,"ᴰᵒⁿ'ᵗ ᵇᵉ ˢʰʸ...ʲᵘˢᵗ ᶠᵒˡˡᵒʷ ᵐᵉ😀
BTS ARMY 💞
JK stan🥰💜
Follow me for more..
Love yourself, Speak Yourself 💜
Love you all_사랑해♡♡",,23,2,22,0,"JAMAIS VU UNIT IS BACK Y'ALL!!
EA SPORTS? 🤣🤣🤣 THIS IS FUNNY AF https://t.co/TmQ3LtUnfB",[]
766,J_BTS7,"🐭🐱🐿️🐨🐥🐯🐰💜
BTS Updates...!!!! borahaee 💜💜",🔕,106,52,164,0,"E A SPORTS ㅋㅋㅋㅋ
Omg I don't why but it is so funny!!! 
😂😂😂😂😂 @EASPORTS @BTS_twt 
From: @dababyjoon https://t.co/Ch0p5qtNts",[]
767,celestialjin92,𝐜𝐞𝐥𝐞𝐬𝐭𝐢𝐚𝐥 (𝐚𝐝𝐣) 𝐛𝐞𝐥𝐨𝐧𝐠𝐢𝐧𝐠 𝐨𝐫 𝐫𝐞𝐥𝐚𝐭𝐢𝐧𝐠 𝐭𝐨 𝐡𝐞𝐚𝐯𝐞𝐧. 𝐬𝐮𝐩𝐫𝐞𝐦𝐞𝐥𝐲 𝐠𝐨𝐨𝐝 🌕 ‘𝟗𝟑 𝐥𝐢𝐧𝐞𝐫🌹𝐟𝐨𝐫 𝐁𝐓𝐒 𝐉𝐢𝐧🐹,bts x txt only,136,7,486,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
768,Beniwal_Nimbu,Nimba Ram beniwal I love my country my view is this india first. my constituency is gudamalani barmer.,"Barmer, India",881,355,24348,5,"#ParthivPatel retirement: Virender Sehwag reveals keeper's funny nickname, leads tributes https://t.co/BniSu6tyF4",['ParthivPatel']
769,Sunita97142856,"yoga and spirituality ,
positivity is the best creativity
Har har mahadev .sambhav uchhate ,
bararas se.hope is life, never give up. 
previous acount suspended.",ISBP/SSRian,457,318,15254,5,"#ParthivPatel retirement: Virender Sehwag reveals keeper's funny nickname, leads tributes https://t.co/BniSu6tyF4",['ParthivPatel']
770,republic,"Official handle of the Republic Media Network.
DIGITAL. TV. MEDIA
https://t.co/jpp32jhq3d","Mumbai, India",3,2308678,353238,5,"#ParthivPatel retirement: Virender Sehwag reveals keeper's funny nickname, leads tributes https://t.co/BniSu6tyF4",['ParthivPatel']
771,BallaGladstone,,,9,8,170,0,"A dog who likes sports#dog 

#cutedog #doglife #cutepet #lol #confidence #cute #pet #funny https://t.co/v5FF8rXqDp","['cutedog', 'doglife', 'cutepet', 'lol', 'confidence', 'cute', 'pet', 'funny']"
772,LillianNaki123,Hustle,,543,537,13823,0,"Man you don't joke about 'lack of privilege ' kind of stuff...it ain't funny. I would understand if you joked about sports rivalry, danke,and all those usual stuff. Naye privilege, weddeko ssebo https://t.co/ks6IYBdJgu",[]
773,LawnShock,"https://t.co/aVivDbx19D

The truth is not hate and no crime!",Monsoon Poultry Hospital,628,252,5807,8,"@guardian_sport @seaningle Funny how men have been allowed to enter women’s sports without proof in the first place but even with all this scientific proof &amp; studies &amp; backing by @WorldRugby, its still being allowed to the detriment of women’s sport. Hope they reissue medals etc to those unfairly lost out.",[]
774,Slepton_Hiphop,"We Support The Truly Slept On!  DM or Tweet your music, we'll share it on our blog if it's dope!  #Hiphop #RnB #Rock #Pop #hnhh #thisis50 #indiemusic","FL, USA",365,376,1878,0,🔥 #NEWblogpost: 🔥HELLYWOOD IS WEIRD!! Illuminati Transgender Agenda EXPOSED! ➡️ https://t.co/nUjjGE1eXl ⬅️ #youtube #gamingculture #hiphopculture #sports #woke #dope #funny #content #share #rt #gamingblog #hiphopblog,"['NEWblogpost', 'youtube', 'gamingculture', 'hiphopculture', 'sports', 'woke', 'dope', 'funny', 'content', 'share', 'rt', 'gamingblog', 'hiphopblog']"
775,Smazeny_,,,539,103,7694,0,"@starchanton @EternalStargazR @liberty_deity @Kica333 Funny that for all the transphobic comments this has sparked, this is the first time anyone has mentioned safe spaces or sports.

How does banning trans women from women’s toilets make them a safe space?",[]
776,AilsaForshaw,"#EducationSpecialist #SpecialEdTeacher #Writer #Builder #Blog #GreatMom #YangGang https://t.co/VR6QNjasG7, https://t.co/CoTgvIya0H","Victoria, BC, Canada",16526,15501,213996,0,"@Ludacris Your move, baby! lol! This made me laugh so hard! #ILoveIt! I'm here for it, baby! @real_bobcostas on da Twitter, now! 
#BobCostas loves #Ludacris - oh, that's so funny! Luda! 
When #sports meets #Rap! haha! @jimmykimmel @SnoopDogg @SHAQ @KingJames @sherylunderwood 
😂 https://t.co/B6a2k4mDMf","['ILoveIt', 'BobCostas', 'Ludacris', 'sports', 'Rap']"
777,realpaps1,,,60,34,359,0,@Xpress_Sports @NewIndianXpress i don't will go to miles to bring Ronaldo down buh is funny how he keeps going on and on bitches,[]
778,Skeptical_Mom,Gender = outdated stereotypes. Sex is real & cannot be changed. Leave feminine boys & masculine girls alone. Keep males out of female sports. #Genderfree #FBGC,United States,4626,3274,50221,8,"@guardian_sport @seaningle Funny how men have been allowed to enter women’s sports without proof in the first place but even with all this scientific proof &amp; studies &amp; backing by @WorldRugby, its still being allowed to the detriment of women’s sport. Hope they reissue medals etc to those unfairly lost out.",[]
779,Samcol121,"Icon for life, Happy birthday Laycon","Abuja, Nigeria",16,82,13914,1,"@Xpress_Sports @NewIndianXpress Funny how it used to be the other way round but no one gave CR7 the credit!
cristiano 7 is the 🐐🐐",[]
780,aydavid___,"Check out test-app: https://t.co/OyoU9L5Zfk

HTML CANVAS PRO.
Beginner Web and Android Dev...
Music is an Obsession - Every Genre except Reggae-.
Learning рссукий.",,124,26,286,1,"@Xpress_Sports @NewIndianXpress Funny how it used to be the other way round but no one gave CR7 the credit!
cristiano 7 is the 🐐🐐",[]
781,Knull_nVoid,"Hey Im Matt😁 And I enjoy talking all things Marvel, DC, Star Wars, and LotR",The void,63,98,5632,0,@FACIALHAIRBROS I think its funny how i had twtter for years but just for sports. Then last year i wanted to talk comics with people and i found alot of cool people and im happy to say a barely run into the Spider-Man fandom but when i do.....goddamn lol,[]
782,HeirLavine,#NBATwitter | #DaBears | #BullsNation | Derrick Rose🌹 | Kobe 🐸 | #Blackhawks | #BlackLivesMatter,,1941,2151,19134,0,@Chris89082795 It’s funny because the original tweet had nothing to do with sports 😭😭 https://t.co/WyrLYk6En5,[]
783,merlinaluvzu,and I’m feeling 23!!,"Washington, USA",929,128,42791,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
784,heoymieng01,LIGHT💡 ARMY💣,Malaysia,132,61,5708,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
785,BestPhoneDeals1,"Best iPhone, Mac, iPad, Apple Watch deals",,1357,201,48029,0,Buy Now from Amazon &gt; https://t.co/sANRNktPJy https://t.co/VnFo68yzjq,[]
786,ToolsAutomotive,For all types of #automotive #equipment #tools. Online shopping for Automotive from a great selection. Do you like cars?,,2281,545,83102,0,Buy Now from Amazon &gt; https://t.co/4LIz4qMVkN https://t.co/FcrdWcZ9rO,[]
787,SurvivalProduc2,"Emergency Survival - Prepared Survivalist
#Survival #outdoors #Products, #Equipment, #emergency, #gear, #survivalKit, #food, #books",,4975,2140,134774,0,Buy Now from Amazon &gt; https://t.co/A1HurPxzZ8 https://t.co/aDFa5fTUiZ,[]
788,SportsFitness15,"Be healthy Be Happy - Construct Physique With Elegance
#fitness #sports #exercise #gym #health #tips #sugarfree #nutrition #lowfat #dietary #supplements",,3912,1393,81632,0,Buy Now from Amazon &gt; https://t.co/YlBC6pPm0y https://t.co/PSqBcB3w21,[]
789,bhealhty,#health #tips #sugarfree #fitness #nutrition #lowfat #sport #dietary #supplements #sports #equipment #exercise,,4957,4394,392255,0,Buy Now from Amazon &gt; https://t.co/kmoKohIU1o https://t.co/80KwE04Gzu,[]
790,BlueSkyBluesman,"🇺🇸Dad, husband, traveler|🌍⬅️Hiroshima🇯🇵⬅️Texas⬅️California⬅️Mississippi|#BlackLivesMatter 🌊 #ArmyRetiree #Veteran #ExJW #music #sports #chess #TeamPixel","Hiroshima, Japan",1573,84,2545,0,"@JapanIntercult Agreed—great strategy to increase brand awareness. Many young Americans (esp. NBA fans) were already familiar with Rakuten since they sponsored the Golden State Warriors three years ago. Always funny to hear sports commentators pronounce it as ra-KOO-tin🤣
https://t.co/lxcN9mbXIP",[]
791,SingthongY,,,562,301,9928,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
792,painterkoo,ㅡ she/they,you're so so so valid ! ㅡ 陶酔感,474,466,220,44,"scorpio &lt;3
- hot.
- really good in sports
- loud, sometimes a bit too loud 😥
- gives toxic advice 
- boy scorpios are manipulative
- immaculate music taste omg 
- ur funny i promise
- please don’t doubt yourself :(
- u push people away, stop that",[]
793,CarrizoCleo,,"Grand Prairie, TX",95,21,9083,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
794,ArshadJaleel1,,,144,70,12902,8,"Pool Diving Techniques🌹

#swimming #sports #family #fun #funny #cool #wholesome #kids #Diving #hilarious https://t.co/D9LSnrcs9h","['swimming', 'sports', 'family', 'fun', 'funny', 'cool', 'wholesome', 'kids', 'Diving', 'hilarious']"
795,NW_sports_nut,"Former world record holder for youngest person alive, I also have a YT channel about sports autogafs","Sedro-Woolley, WA",1323,223,5118,0,"Pretty sure I saw @kmanguward blush on @KennedyNation today, very funny final panel segment.",[]
796,newman_44,Ex-Fireballer [] [] Mexican League [] [] Cleveland Born and Bred,,1221,1874,68535,0,"@OldKerry @KLeighB47 ....Calls himself @SirYacht.....Fancies himself a comedian...Makes humorous little videos about the Cleveland sports teams and OSU...Some of them are kinda' funny, TBH",[]
797,TrumpsterTrash,"Lover of whisky, food, dogs, politics, textile art, language, science, not necessarily in that order. Medical translator, writer, revisor. Quilt artist.",,4985,3648,209531,8,"@guardian_sport @seaningle Funny how men have been allowed to enter women’s sports without proof in the first place but even with all this scientific proof &amp; studies &amp; backing by @WorldRugby, its still being allowed to the detriment of women’s sport. Hope they reissue medals etc to those unfairly lost out.",[]
798,TerrenceGray7,Lecturer & Motivator,making money to be debt free,288,235,2417,0,"It’s funny to listen to sports reporters praise some players at the beginning of the game, then change up.",[]
799,deadsaucegaming,I play games while people watch.,,30,2,6,0,"@dowis_mark @ossoff Funny how the only time people ask “how will we pay for it?” is when talking about education and healthcare, and never the billions spent on military, law enforcement, and sports stadiums.",[]
800,2ndToKno1,Anytime you wanna go home consider yourself dismissed,"National Capital Region, Repub",707,206,9810,0,@rjochoa Funny how sports are connected. You can have a good offense but when the defense gives up early leads its hard to over come 😒😒,[]
801,Kulbir53Singh,Served the nation for 37 years CRPF mostly Militancy prone areas J&K & N.E.Awarded President’s Police Medal for Distinguished Service and Meritorious services.,India,498,1202,3274,8,"Pool Diving Techniques🌹

#swimming #sports #family #fun #funny #cool #wholesome #kids #Diving #hilarious https://t.co/D9LSnrcs9h","['swimming', 'sports', 'family', 'fun', 'funny', 'cool', 'wholesome', 'kids', 'Diving', 'hilarious']"
802,jrstew2016,"Real patriots and Americans #WearAMask

Thank God everyday and thank God for the Orangutan in chief being ousted from the Whitehouse, soon! #BidenHarris2020","Houston, TX",81,16,3006,0,"@dope281game @dallascowboys I know its kinda funny when he does. But thats what makes a good color commentator for sports is someone who can call their old team out. Tony Romo does it too. 
I say bring Troy outta retirement and let him play 🤣🤣",[]
803,arjjunananda,My fortune in life is my spiritual master Srila Bhakti Sundar Govinda Maharaj ❤️ #folloback #IFB #FolloForFolloBack,,5107,5116,7232,0,Quite funny 😂 #hilarious #sports #photography https://t.co/yP49pWCSpO,"['hilarious', 'sports', 'photography']"
804,hanajin46,,,180,53,65893,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
805,America_SC1,Email me at americasportscards@gmail.com 🇺🇸 eBay: americasportscards1 ⭐️ 100% + Feedback ⭐️ Accepting PayPal or Venmo ⬇️ EBAY AUCTIONS ⬇️,"Boston, MA",2343,1718,6519,0,Check out America Sports Cards's video! #TikTok #humor #laugh #funny #joke #christmas #2020 #covid #christmas2020 #christmaslights https://t.co/Xk2ShJrCU6,"['TikTok', 'humor', 'laugh', 'funny', 'joke', 'christmas', 'covid', 'christmas2020', 'christmaslights']"
806,kazekaji,💎💎💎,Earth 🌏,967,322,3372,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
807,JinsAdvocate,Bachelor & Master of Notarial Law University of Indonesia | ARMY 5기 6기 7기| Wings Tour 🇮🇩LYS Tour 🇹🇭 5th Muster 🇰🇷,KookJin💜Jin Harem💜,933,929,155708,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
808,ShadowBTS_twt,BTS stan not kpop stan ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•,Seokjin's Shoulders,357,174,29722,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
809,48zYmcdXVosretT,#ANNA JINຮັກBTS ແລະອ້າຍຈິນ ❤#JIN❤,,1018,153,11668,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
810,mora82,ULV '14. Graphic Designer for @padres.  Previously @CBULancers. Athlete. Photographer. Champion. #Bacon | Isaiah 54:17,Southern California,2034,1146,25096,0,"Aside from the obvious funny of Skip getting roasted, I do find it fascinating that a fellow FOX sports colleague would dismiss him without skipping a beat.  Makes me wish we got to see SVP do the same while he was at ESPIN https://t.co/JGUFCwsXuf",[]
811,jooniverse_a,— fan account . she !¡ her,이뤄지지 않는 꿈속에서 피울 수 없는 꽃을 키웠어 ,1363,1418,3044,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
812,RebekaKat,Quiet girl in a LOUD world with Dyslexia• MLB NCAA MiLB Baseball Fan• #Yankees,"Fayetteville,AR 🐗",124,67,283,0,@mikef3825 @DaveFlame45 @tjtwittinghere @madShana @Mountaingal456 @DwightRodwell @Stengelese52 @UbelCheryl @Zalman888 @Salvester001 @radioshaqtive93 @NickM538 @oldougerinc @Yankeefan1819 @Hoyt23_ @MJTorres1230 @G792Mike @CanesEagles1 @DiStitz @Topcat19582005 @chrisvitali @EastBhamKid @SFLLCoach @kikicrowley @ejpoock @SamDarnoldRBW @nysportsfan2015 @PhobicCarrot @Trachiel_24 @8navyblue @sports_author @MeyM0m @grandpa_yankee @whoodaatt @goinggone17 @amber00827 @mrsvaccaro @PieceofEight1 @GershOnline @_WeAreND_ @ynakhooda @MarciaNicklas @LeslieTeston @RomeRoss15 @RyShow85 @MonksDana @kevinyyc85 @YankeeMac1 @um8387899101 @ParforeTom Too funny.. cute.. 😸😻,[]
813,mrsReJend,21?🇵🇭inlove with (OT7) BTS; also with ENHYPEN & TXT babies 💙🧡💜👑•soon to be a Carat 💎💓•,BTS world,1708,665,7854,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
814,Sunflowers4Jin,Seokjinnies,,394,140,22238,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
815,Spectpooheagles,"He. 24, Twitch: Spectacularpooh2414. Streamer,artist supporter, enjoys anime,sports and gaming especially on here. Skin tone: Black.. you already know what i am","Philadelphia,pa",2122,1380,221282,2,It's just think it's funny how it's okay for men to be complete dickheads and curse people out in sports convos but when I do it....,[]
816,FaeryJinnie,~ 석지니꺼 ~ ไบร์ท ~ fan & personal account,https://youtu.be/F5H3g0UR7CI,309,798,61556,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
817,Aye_Rain,the gHost in a Mask. find freedom in your chaos. stiLL a broke rapper. My opinions don’t matter IG: aye_rain e-mail:ayezeemusic@gmail.com,"Black WallStreet/Bull City, NC",519,889,194969,2,It's just think it's funny how it's okay for men to be complete dickheads and curse people out in sports convos but when I do it....,[]
818,voiddeans,"#DEAN: I need a drink. no I need drinks. plural. dean winchester & jesse lingard defense attorney spn, the boys, cf/cpd, b99, h50, greys, lot, spg, t100 & more.",she/her - bi - mufc. ♡,1239,4665,110269,0,"I just think it’s funny how I watch a bunch of different sports and out of all the teams I support only the lakers got me, the rest are just meh like I have no taste clearly lmao",[]
819,RealMamaEagle,• Mom & Wife • Philadelphia Sports • Full Time Variety Streamer & Twitch Affiliate • @AscensionAllia1 Leader • @grindincoffeeco Partner,"Delaware, USA",3387,11735,632680,2,It's just think it's funny how it's okay for men to be complete dickheads and curse people out in sports convos but when I do it....,[]
820,m_ctwa,"General Practitioner @ 256 🇺🇬 , Centre Left Ideology, Sports Fan, Hip Pop Lover","Kampala, Uganda",369,187,3133,0,@Shankilwilson @dw_sports @UCLonCBSSports As Demba Ba ..he has a name ....funny enough it's short n won't take long to pronounce,[]
821,mike_givler,Sports nerd,Bend Oregon ,29,10,8730,0,"@howaboutafresca Funny, all the sports, sports , sports. 
Washington,  Oregon, and California all have one thing in common. 
PAC 12 BABY",[]
822,eddieakfayi,"half-demon dumbass; poet, writer, and storyteller #BLM #FreeWestPapua #CancelRIMPAC","🇬🇺🏳️‍🌈 GU, Marianas Isl.",989,965,17404,0,I find #Titans to be so funny solely because it's for the sports team,['Titans']
823,bhealhty,#health #tips #sugarfree #fitness #nutrition #lowfat #sport #dietary #supplements #sports #equipment #exercise,,4957,4394,392255,0,Buy Now from Amazon &gt; https://t.co/Gcm3K3Iuvy https://t.co/02xwzgPVK5,[]
824,Woodshed_1914,The Howard Johnson Sr.  Son of the  Late Great Dr.  Horace Johnson.  Proud Son/Dad/Brother!  Knicks/Mets/Giants/NYRangers/Razorbacks Fan 💯,,1153,648,44321,2,"@stateofthenewy1 @knickanator @Woodshed_1914 @RejectedByMitch @0oty_Mac @NY_Sports_Dork @huttonk33 @seyuan111 @MikeFromQns7 @Freekeith @GodSonRel @MacksJulien @Knickstape2005 @LegionOfKnicks @_Knicks1688 @mikenieve @LukeHen08859249 @SquareBidness @shamiek7 @Ant4418 @Byronisback @theline4two @RTaylor2283 @AJTheManChild @IanChisolm @KayCSmooth @eepdllc @YankeesKnicks99 @Chuck1one @Trace_AVP @charlielopez214 @DonaldP47082631 @rahmmagick @Michael59413281 @Nykterryandtray @Rick__War @sethtapper @Mikey441 @Marxman35 @ladieslovecc @PreZnyc621 @Jaelin_Taylor @4PFJulio @NYKRoaring20s @Kice1897 @BMCx24 @Jface_22 @CatRP @bmuni21 @nothinbutknicks Funny thing is that's true... but he's still the best option we have until proven otherwise. There's no argument that proves anyone else on the team is better than Elfrid. Doesn't mean I like Elfrid, just stating facts... https://t.co/QSoRrtuTCI",[]
825,AJTheManChild,Defiant to the death of me . . .,Hunting in the wilderness,594,996,142342,2,"@stateofthenewy1 @knickanator @Woodshed_1914 @RejectedByMitch @0oty_Mac @NY_Sports_Dork @huttonk33 @seyuan111 @MikeFromQns7 @Freekeith @GodSonRel @MacksJulien @Knickstape2005 @LegionOfKnicks @_Knicks1688 @mikenieve @LukeHen08859249 @SquareBidness @shamiek7 @Ant4418 @Byronisback @theline4two @RTaylor2283 @AJTheManChild @IanChisolm @KayCSmooth @eepdllc @YankeesKnicks99 @Chuck1one @Trace_AVP @charlielopez214 @DonaldP47082631 @rahmmagick @Michael59413281 @Nykterryandtray @Rick__War @sethtapper @Mikey441 @Marxman35 @ladieslovecc @PreZnyc621 @Jaelin_Taylor @4PFJulio @NYKRoaring20s @Kice1897 @BMCx24 @Jface_22 @CatRP @bmuni21 @nothinbutknicks Funny thing is that's true... but he's still the best option we have until proven otherwise. There's no argument that proves anyone else on the team is better than Elfrid. Doesn't mean I like Elfrid, just stating facts... https://t.co/QSoRrtuTCI",[]
826,DiehardknicksPC,"Hello, is it a Knicks podcast you looking for? Orange and Blue lifer, sincere Knicks podcaster ... Available everywhere, all links below👇#nbkfam #subscribe",Knicks Nation,1107,537,3708,2,"@stateofthenewy1 @knickanator @Woodshed_1914 @RejectedByMitch @0oty_Mac @NY_Sports_Dork @huttonk33 @seyuan111 @MikeFromQns7 @Freekeith @GodSonRel @MacksJulien @Knickstape2005 @LegionOfKnicks @_Knicks1688 @mikenieve @LukeHen08859249 @SquareBidness @shamiek7 @Ant4418 @Byronisback @theline4two @RTaylor2283 @AJTheManChild @IanChisolm @KayCSmooth @eepdllc @YankeesKnicks99 @Chuck1one @Trace_AVP @charlielopez214 @DonaldP47082631 @rahmmagick @Michael59413281 @Nykterryandtray @Rick__War @sethtapper @Mikey441 @Marxman35 @ladieslovecc @PreZnyc621 @Jaelin_Taylor @4PFJulio @NYKRoaring20s @Kice1897 @BMCx24 @Jface_22 @CatRP @bmuni21 @nothinbutknicks Funny thing is that's true... but he's still the best option we have until proven otherwise. There's no argument that proves anyone else on the team is better than Elfrid. Doesn't mean I like Elfrid, just stating facts... https://t.co/QSoRrtuTCI",[]
827,purple_moonjin,#BTSARMY💜OT7 | here to protect and support BTS | stream BE,music sanctuary • bts world,429,238,2095,121,"Its not just being funny, but its how quick Jin's impressive mind worked to say Sports immediately after E A.

Connect the Dots? Kim Seokjin's IQ!!
#방탄소년단진 #진 #Jin #SEOKJIN @BTS_twt #金碩珍 #ジン 

https://t.co/tjV2ZRohvQ",[]
